# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1559193284.48150 45.813742 -266.915868 -5.014184 0.016771 -0.005525 -0.566905 0.823594 0.0000033951 -0.0000002285 -0.0000039065 0.0000038801 0.0000132587 0.0004058273 28.7485446501 4.9179618168 0.0075961621 0.9967029591 -0.0037196844 0.2849308544
1559193284.58241 45.812559 -266.905263 -5.013625 0.016793 -0.005514 -0.566905 0.823594 0.0000033944 -0.0000002282 -0.0000039067 0.0000038793 0.0000132589 0.0004058272 28.7485372664 4.9179652550 0.0075889275 0.9966774477 -0.0037193142 0.2849206125
1559193284.68141 45.810300 -266.897853 -5.015007 0.016802 -0.005497 -0.566908 0.823591 0.0000033939 -0.0000002280 -0.0000039068 0.0000038786 0.0000132591 0.0004058271 28.7485305204 4.9179684011 0.0075823238 0.9966540796 -0.0037189669 0.2849113543
1559193284.78152 45.808236 -266.885750 -5.015358 0.016822 -0.005479 -0.566912 0.823589 0.0000033934 -0.0000002277 -0.0000039070 0.0000038780 0.0000132592 0.0004058270 28.7485242192 4.9179713402 0.0075761551 0.9966322025 -0.0037186433 0.2849027078
1559193284.88141 45.806835 -266.875670 -5.015299 0.016839 -0.005466 -0.566914 0.823587 0.0000033929 -0.0000002275 -0.0000039071 0.0000038774 0.0000132594 0.0004058269 28.7485184591 4.9179740266 0.0075705146 0.9966121619 -0.0037183494 0.2848947877
1559193285.08146 45.804324 -266.861926 -5.015219 0.016862 -0.005447 -0.566918 0.823584 0.0000033921 -0.0000002272 -0.0000039073 0.0000038764 0.0000132597 0.0004058268 28.7485085532 4.9179786455 0.0075608109 0.9965776036 -0.0037178489 0.2848811211
1559193285.18191 45.803333 -266.855617 -5.015676 0.016872 -0.005437 -0.566920 0.823582 0.0000033918 -0.0000002270 -0.0000039074 0.0000038760 0.0000132598 0.0004058268 28.7485043213 4.9179806183 0.0075566638 0.9965628035 -0.0037176369 0.2848752637
1559193285.28174 45.802965 -266.853045 -5.015334 0.016876 -0.005434 -0.566920 0.823582 0.0000033915 -0.0000002269 -0.0000039075 0.0000038756 0.0000132599 0.0004058267 28.7485005631 4.9179823701 0.0075529801 0.9965496418 -0.0037174497 0.2848700523
1559193285.38141 45.802560 -266.849134 -5.015389 0.016883 -0.005429 -0.566921 0.823581 0.0000033912 -0.0000002268 -0.0000039076 0.0000038753 0.0000132600 0.0004058267 28.7484972245 4.9179839261 0.0075497071 0.9965379350 -0.0037172841 0.2848654150
1559193285.48141 45.802231 -266.844146 -5.014808 0.016892 -0.005425 -0.566922 0.823581 0.0000033910 -0.0000002267 -0.0000039077 0.0000038750 0.0000132601 0.0004058267 28.7484942576 4.9179853087 0.0075467979 0.9965275199 -0.0037171375 0.2848612879
1559193285.58139 45.803304 -266.848044 -5.014238 0.016887 -0.005433 -0.566920 0.823582 0.0000033908 -0.0000002266 -0.0000039077 0.0000038747 0.0000132602 0.0004058266 28.7484916412 4.9179865279 0.0075442321 0.9965183266 -0.0037170086 0.2848576437
1559193285.68133 45.804591 -266.854501 -5.014097 0.016876 -0.005443 -0.566918 0.823583 0.0000033906 -0.0000002265 -0.0000039078 0.0000038745 0.0000132602 0.0004058266 28.7484893419 4.9179875993 0.0075419769 0.9965102400 -0.0037168957 0.2848544372
1559193285.78140 45.805077 -266.855227 -5.013257 0.016876 -0.005447 -0.566917 0.823584 0.0000033905 -0.0000002264 -0.0000039078 0.0000038743 0.0000132603 0.0004058266 28.7484873242 4.9179885393 0.0075399977 0.9965031391 -0.0037167969 0.2848516208
1559193285.88139 45.805978 -266.857812 -5.012696 0.016872 -0.005453 -0.566916 0.823585 0.0000033903 -0.0000002264 -0.0000039079 0.0000038741 0.0000132603 0.0004058266 28.7484855622 4.9179893603 0.0075382691 0.9964969335 -0.0037167108 0.2848491588
1559193285.98138 45.806736 -266.860843 -5.012649 0.016868 -0.005458 -0.566915 0.823586 0.0000033902 -0.0000002263 -0.0000039079 0.0000038740 0.0000132604 0.0004058266 28.7484840255 4.9179900762 0.0075367614 0.9964915184 -0.0037166359 0.2848470101
1559193286.08148 45.806924 -266.861975 -5.012340 0.016866 -0.005460 -0.566915 0.823586 0.0000033901 -0.0000002263 -0.0000039079 0.0000038738 0.0000132604 0.0004058265 28.7484826869 4.9179906997 0.0075354480 0.9964867991 -0.0037165708 0.2848451371
1559193286.18161 45.807454 -266.863647 -5.012092 0.016864 -0.005464 -0.566914 0.823586 0.0000033900 -0.0000002262 -0.0000039080 0.0000038737 0.0000132604 0.0004058265 28.7484815238 4.9179912415 0.0075343067 0.9964826965 -0.0037165142 0.2848435086
1559193286.28132 45.808158 -266.865454 -5.011844 0.016861 -0.005468 -0.566913 0.823587 0.0000033899 -0.0000002262 -0.0000039080 0.0000038736 0.0000132605 0.0004058265 28.7484805189 4.9179917096 0.0075333206 0.9964791509 -0.0037164655 0.2848421010
1559193286.38330 45.808230 -266.866314 -5.011706 0.016860 -0.005469 -0.566913 0.823587 0.0000033898 -0.0000002262 -0.0000039080 0.0000038735 0.0000132605 0.0004058265 28.7484796298 4.9179921238 0.0075324480 0.9964760125 -0.0037164223 0.2848408549
1559193286.48149 45.808634 -266.867173 -5.011532 0.016859 -0.005471 -0.566912 0.823588 0.0000033898 -0.0000002261 -0.0000039080 0.0000038734 0.0000132605 0.0004058265 28.7484788892 4.9179924687 0.0075317211 0.9964733976 -0.0037163865 0.2848398165
1559193286.58144 45.808900 -266.868284 -5.011406 0.016857 -0.005474 -0.566912 0.823588 0.0000033897 -0.0000002261 -0.0000039080 0.0000038734 0.0000132605 0.0004058265 28.7484782366 4.9179927727 0.0075310806 0.9964710928 -0.0037163549 0.2848389012
1559193286.68157 45.809159 -266.868870 -5.011150 0.016856 -0.005475 -0.566911 0.823588 0.0000033897 -0.0000002261 -0.0000039080 0.0000038733 0.0000132606 0.0004058265 28.7484776719 4.9179930357 0.0075305265 0.9964690984 -0.0037163276 0.2848381091
1559193286.78156 45.809222 -266.869670 -5.011195 0.016855 -0.005476 -0.566911 0.823588 0.0000033896 -0.0000002261 -0.0000039081 0.0000038733 0.0000132606 0.0004058265 28.7484771854 4.9179932623 0.0075300489 0.9964673794 -0.0037163041 0.2848374263
1559193286.88137 45.809234 -266.870163 -5.011316 0.016854 -0.005476 -0.566911 0.823588 0.0000033896 -0.0000002261 -0.0000039081 0.0000038732 0.0000132606 0.0004058265 28.7484767664 4.9179934574 0.0075296377 0.9964658990 -0.0037162838 0.2848368383
1559193286.98133 45.809553 -266.870427 -5.011000 0.016854 -0.005478 -0.566911 0.823589 0.0000033896 -0.0000002260 -0.0000039081 0.0000038732 0.0000132606 0.0004058265 28.7484764047 4.9179936259 0.0075292826 0.9964646207 -0.0037162664 0.2848363305
1559193287.08149 45.809828 -266.870913 -5.010779 0.016854 -0.005480 -0.566910 0.823589 0.0000033896 -0.0000002260 -0.0000039081 0.0000038732 0.0000132606 0.0004058265 28.7484760924 4.9179937714 0.0075289761 0.9964635170 -0.0037162513 0.2848358920
1559193287.18182 45.809812 -266.871368 -5.010921 0.016853 -0.005480 -0.566910 0.823589 0.0000033895 -0.0000002260 -0.0000039081 0.0000038731 0.0000132606 0.0004058265 28.7484758231 4.9179938968 0.0075287117 0.9964625651 -0.0037162383 0.2848355139
1559193287.28142 45.809816 -266.871878 -5.010981 0.016852 -0.005480 -0.566910 0.823589 0.0000033895 -0.0000002260 -0.0000039081 0.0000038731 0.0000132606 0.0004058265 28.7484755930 4.9179940040 0.0075284858 0.9964617514 -0.0037162272 0.2848351906
1559193287.38160 45.810017 -266.871743 -5.010728 0.016852 -0.005481 -0.566910 0.823589 0.0000033895 -0.0000002260 -0.0000039081 0.0000038731 0.0000132606 0.0004058265 28.7484753937 4.9179940968 0.0075282902 0.9964610469 -0.0037162176 0.2848349107
1559193287.48145 45.810050 -266.871974 -5.010750 0.016852 -0.005482 -0.566910 0.823589 0.0000033895 -0.0000002260 -0.0000039081 0.0000038731 0.0000132606 0.0004058265 28.7484752228 4.9179941764 0.0075281224 0.9964604427 -0.0037162093 0.2848346706
1559193287.58157 45.810185 -266.872635 -5.010754 0.016851 -0.005483 -0.566910 0.823589 0.0000033895 -0.0000002260 -0.0000039081 0.0000038731 0.0000132606 0.0004058265 28.7484750754 4.9179942450 0.0075279777 0.9964599215 -0.0037162022 0.2848344636
1559193287.68165 45.810076 -266.872441 -5.010786 0.016851 -0.005482 -0.566910 0.823589 0.0000033895 -0.0000002260 -0.0000039081 0.0000038731 0.0000132606 0.0004058265 28.7484749487 4.9179943040 0.0075278533 0.9964594734 -0.0037161961 0.2848342855
1559193287.78163 45.810042 -266.872452 -5.010832 0.016851 -0.005482 -0.566910 0.823589 0.0000033895 -0.0000002260 -0.0000039081 0.0000038730 0.0000132606 0.0004058265 28.7484748398 4.9179943547 0.0075277465 0.9964590885 -0.0037161909 0.2848341326
1559193287.88142 45.810258 -266.872937 -5.010712 0.016850 -0.005483 -0.566910 0.823589 0.0000033895 -0.0000002260 -0.0000039081 0.0000038730 0.0000132606 0.0004058265 28.7484747464 4.9179943983 0.0075276548 0.9964587581 -0.0037161864 0.2848340013
1559193287.98176 45.810322 -266.873020 -5.010580 0.016850 -0.005484 -0.566910 0.823589 0.0000033894 -0.0000002260 -0.0000039081 0.0000038730 0.0000132606 0.0004058265 28.7484746656 4.9179944359 0.0075275755 0.9964584725 -0.0037161825 0.2848338878
1559193288.08161 45.810226 -266.872813 -5.010600 0.016851 -0.005483 -0.566910 0.823589 0.0000033894 -0.0000002260 -0.0000039081 0.0000038730 0.0000132606 0.0004058265 28.7484745966 4.9179944680 0.0075275077 0.9964582282 -0.0037161792 0.2848337908
1559193288.18168 45.810267 -266.873163 -5.010660 0.016850 -0.005484 -0.566910 0.823589 0.0000033894 -0.0000002260 -0.0000039081 0.0000038730 0.0000132606 0.0004058265 28.7484745370 4.9179944957 0.0075274492 0.9964580178 -0.0037161763 0.2848337072
1559193288.28430 45.810302 -266.873256 -5.010679 0.016850 -0.005484 -0.566910 0.823589 0.0000033894 -0.0000002260 -0.0000039081 0.0000038730 0.0000132606 0.0004058265 28.7484744847 4.9179945201 0.0075273979 0.9964578327 -0.0037161738 0.2848336336
1559193288.38152 45.810298 -266.873045 -5.010605 0.016850 -0.005484 -0.566910 0.823589 0.0000033894 -0.0000002260 -0.0000039081 0.0000038730 0.0000132606 0.0004058265 28.7484744421 4.9179945400 0.0075273560 0.9964576819 -0.0037161717 0.2848335737
1559193288.48144 45.810345 -266.873175 -5.010604 0.016850 -0.005484 -0.566910 0.823589 0.0000033894 -0.0000002260 -0.0000039081 0.0000038730 0.0000132606 0.0004058265 28.7484744044 4.9179945575 0.0075273190 0.9964575485 -0.0037161699 0.2848335207
1559193288.58148 45.810355 -266.873285 -5.010628 0.016850 -0.005484 -0.566910 0.823589 0.0000033894 -0.0000002260 -0.0000039081 0.0000038730 0.0000132606 0.0004058265 28.7484743719 4.9179945727 0.0075272871 0.9964574337 -0.0037161683 0.2848334751
1559193288.68137 45.810345 -266.873180 -5.010593 0.016850 -0.005484 -0.566910 0.823589 0.0000033894 -0.0000002260 -0.0000039081 0.0000038730 0.0000132607 0.0004058265 28.7484743441 4.9179945856 0.0075272598 0.9964573352 -0.0037161670 0.2848334360
1559193288.78145 45.810380 -266.873269 -5.010585 0.016850 -0.005484 -0.566910 0.823589 0.0000033894 -0.0000002260 -0.0000039081 0.0000038730 0.0000132607 0.0004058265 28.7484743201 4.9179945968 0.0075272363 0.9964572504 -0.0037161658 0.2848334023
1559193288.88146 45.810375 -266.873328 -5.010618 0.016850 -0.005484 -0.566910 0.823589 0.0000033894 -0.0000002260 -0.0000039081 0.0000038730 0.0000132607 0.0004058265 28.7484742995 4.9179946064 0.0075272161 0.9964571776 -0.0037161648 0.2848333733
1559193288.98170 45.810377 -266.873296 -5.010599 0.016850 -0.005484 -0.566910 0.823589 0.0000033894 -0.0000002260 -0.0000039081 0.0000038730 0.0000132607 0.0004058265 28.7484742818 4.9179946146 0.0075271987 0.9964571150 -0.0037161640 0.2848333484
1559193289.08174 45.810377 -266.873327 -5.010608 0.016850 -0.005484 -0.566910 0.823589 0.0000033894 -0.0000002260 -0.0000039081 0.0000038730 0.0000132607 0.0004058265 28.7484742666 4.9179946217 0.0075271837 0.9964570612 -0.0037161633 0.2848333271
1559193289.18161 45.810415 -266.873366 -5.010579 0.016850 -0.005484 -0.566910 0.823589 0.0000033894 -0.0000002260 -0.0000039081 0.0000038730 0.0000132607 0.0004058265 28.7484742536 4.9179946278 0.0075271709 0.9964570151 -0.0037161626 0.2848333088
1559193289.28130 45.810386 -266.873354 -5.010606 0.016850 -0.005484 -0.566910 0.823589 0.0000033894 -0.0000002260 -0.0000039081 0.0000038730 0.0000132607 0.0004058265 28.7484742424 4.9179946330 0.0075271600 0.9964569756 -0.0037161621 0.2848332930
1559193289.38136 45.810371 -266.873357 -5.010616 0.016850 -0.005484 -0.566910 0.823589 0.0000033894 -0.0000002260 -0.0000039081 0.0000038730 0.0000132607 0.0004058265 28.7484742327 4.9179946375 0.0075271505 0.9964569415 -0.0037161616 0.2848332795
1559193289.48136 45.810411 -266.873431 -5.010587 0.016850 -0.005484 -0.566910 0.823589 0.0000033894 -0.0000002260 -0.0000039081 0.0000038730 0.0000132607 0.0004058265 28.7484742245 4.9179946413 0.0075271424 0.9964569122 -0.0037161612 0.2848332678
1559193289.58137 45.810424 -266.873390 -5.010570 0.016850 -0.005484 -0.566910 0.823589 0.0000033894 -0.0000002260 -0.0000039081 0.0000038730 0.0000132607 0.0004058265 28.7484742173 4.9179946446 0.0075271354 0.9964568870 -0.0037161609 0.2848332578
1559193289.68120 45.810399 -266.873381 -5.010595 0.016850 -0.005484 -0.566910 0.823589 0.0000033894 -0.0000002260 -0.0000039081 0.0000038730 0.0000132607 0.0004058265 28.7484742112 4.9179946475 0.0075271294 0.9964568654 -0.0037161606 0.2848332493
1559193289.78128 45.810404 -266.873423 -5.010597 0.016850 -0.005484 -0.566910 0.823589 0.0000033894 -0.0000002260 -0.0000039081 0.0000038730 0.0000132607 0.0004058265 28.7484742060 4.9179946499 0.0075271242 0.9964568469 -0.0037161603 0.2848332419
1559193289.88140 45.810400 -266.873422 -5.010596 0.016850 -0.005484 -0.566910 0.823589 0.0000033894 -0.0000002260 -0.0000039081 0.0000038730 0.0000132607 0.0004058265 28.7484742015 4.9179946520 0.0075271198 0.9964568309 -0.0037161601 0.2848332355
1559193289.98346 45.817558 -266.897924 -5.003197 0.016872 -0.005495 -0.566855 0.823627 0.0000034009 -0.0000002328 -0.0000040670 0.0000038819 0.0000133467 0.0004058029 28.7400279123 4.9166337796 0.0075040308 0.9961810434 -0.0037173985 0.2847091857
1559193290.08145 45.818036 -266.897913 -5.002958 0.016880 -0.005488 -0.566861 0.823622 0.0000033990 -0.0000002327 -0.0000040671 0.0000038807 0.0000133468 0.0004058020 28.7400271491 4.9166338071 0.0075043208 0.9961810203 -0.0037174525 0.2847085702
1559193290.18147 45.818025 -266.897936 -5.003148 0.016875 -0.005490 -0.566861 0.823622 0.0000033986 -0.0000002327 -0.0000040671 0.0000038805 0.0000133468 0.0004058019 28.7400269779 4.9166338139 0.0075043833 0.9961810081 -0.0037174664 0.2847084316
1559193290.28139 45.818075 -266.897935 -5.003096 0.016876 -0.005488 -0.566862 0.823622 0.0000033985 -0.0000002327 -0.0000040671 0.0000038804 0.0000133468 0.0004058018 28.7400269405 4.9166338159 0.0075043949 0.9961809994 -0.0037174711 0.2847084002
1559193290.38155 45.818077 -266.897958 -5.003122 0.016874 -0.005489 -0.566862 0.823622 0.0000033985 -0.0000002326 -0.0000040671 0.0000038804 0.0000133468 0.0004058018 28.7400269310 4.9166338168 0.0075043962 0.9961809923 -0.0037174736 0.2847083913
1559193290.48148 45.818070 -266.897944 -5.003110 0.016875 -0.005489 -0.566861 0.823622 0.0000033984 -0.0000002326 -0.0000040671 0.0000038804 0.0000133468 0.0004058018 28.7400269276 4.9166338175 0.0075043955 0.9961809862 -0.0037174754 0.2847083875
1559193290.58154 45.818066 -266.897947 -5.003116 0.016875 -0.005489 -0.566861 0.823622 0.0000033984 -0.0000002326 -0.0000040671 0.0000038804 0.0000133468 0.0004058018 28.7400269257 4.9166338180 0.0075043945 0.9961809810 -0.0037174770 0.2847083850
1559193290.68142 45.818065 -266.897946 -5.003116 0.016875 -0.005488 -0.566862 0.823622 0.0000033984 -0.0000002326 -0.0000040671 0.0000038804 0.0000133468 0.0004058018 28.7400269242 4.9166338184 0.0075043936 0.9961809765 -0.0037174783 0.2847083830
1559193290.78157 45.818060 -266.897948 -5.003119 0.016875 -0.005488 -0.566862 0.823622 0.0000033984 -0.0000002326 -0.0000040671 0.0000038804 0.0000133468 0.0004058018 28.7400269230 4.9166338188 0.0075043928 0.9961809727 -0.0037174794 0.2847083813
1559193290.88154 45.818089 -266.897968 -5.003111 0.016875 -0.005489 -0.566861 0.823622 0.0000033984 -0.0000002326 -0.0000040671 0.0000038804 0.0000133468 0.0004058018 28.7400269219 4.9166338191 0.0075043921 0.9961809694 -0.0037174803 0.2847083799
1559193290.98168 45.817768 -266.919779 -4.999480 0.016885 -0.005436 -0.566858 0.823624 0.0000034065 -0.0000002337 -0.0000041001 0.0000038810 0.0000133220 0.0004057908 28.7452258642 4.9179313070 0.0074800989 0.9964132054 -0.0037242292 0.2846988205
1559193291.08157 45.822159 -266.940994 -4.995189 0.016937 -0.005432 -0.566843 0.823634 0.0000034270 -0.0000002358 -0.0000041191 0.0000038903 0.0000133509 0.0004057830 28.7498632818 4.9182621015 0.0074498917 0.9963259393 -0.0037365531 0.2846873726
1559193291.18151 45.822065 -266.941485 -4.996351 0.016912 -0.005432 -0.566852 0.823628 0.0000034203 -0.0000002353 -0.0000041196 0.0000038876 0.0000133512 0.0004057805 28.7498632009 4.9182621731 0.0074501025 0.9963255483 -0.0037372011 0.2846849642
1559193291.28141 45.822216 -266.941527 -4.996664 0.016919 -0.005439 -0.566856 0.823625 0.0000034189 -0.0000002352 -0.0000041197 0.0000038870 0.0000133513 0.0004057799 28.7498631748 4.9182621848 0.0074501357 0.9963254542 -0.0037373593 0.2846843920
1559193291.38142 45.822175 -266.941539 -4.996557 0.016924 -0.005438 -0.566855 0.823626 0.0000034186 -0.0000002351 -0.0000041198 0.0000038869 0.0000133513 0.0004057798 28.7498631621 4.9182621827 0.0074501303 0.9963254295 -0.0037374006 0.2846842458
1559193291.48153 45.822178 -266.941507 -4.996610 0.016923 -0.005440 -0.566856 0.823625 0.0000034185 -0.0000002351 -0.0000041198 0.0000038868 0.0000133513 0.0004057798 28.7498631534 4.9182621783 0.0074501186 0.9963254201 -0.0037374158 0.2846841933
1559193291.58156 45.822232 -266.941496 -4.996562 0.016922 -0.005439 -0.566856 0.823625 0.0000034185 -0.0000002351 -0.0000041198 0.0000038868 0.0000133513 0.0004057798 28.7498631463 4.9182621741 0.0074501070 0.9963254146 -0.0037374247 0.2846841633
1559193291.68159 45.822245 -266.941510 -4.996511 0.016922 -0.005438 -0.566856 0.823625 0.0000034185 -0.0000002351 -0.0000041198 0.0000038868 0.0000133513 0.0004057798 28.7498631403 4.9182621703 0.0074500968 0.9963254103 -0.0037374315 0.2846841407
1559193291.78245 45.822202 -266.941523 -4.996576 0.016923 -0.005439 -0.566856 0.823625 0.0000034184 -0.0000002351 -0.0000041198 0.0000038868 0.0000133513 0.0004057798 28.7498631352 4.9182621671 0.0074500879 0.9963254067 -0.0037374372 0.2846841218
1559193291.88159 45.822207 -266.941528 -4.996579 0.016923 -0.005439 -0.566856 0.823625 0.0000034184 -0.0000002351 -0.0000041198 0.0000038868 0.0000133513 0.0004057798 28.7498631308 4.9182621643 0.0074500804 0.9963254037 -0.0037374419 0.2846841060
1559193291.98150 45.822234 -266.941520 -4.996536 0.016923 -0.005438 -0.566856 0.823625 0.0000034184 -0.0000002351 -0.0000041198 0.0000038868 0.0000133513 0.0004057798 28.7498631271 4.9182621619 0.0074500739 0.9963254011 -0.0037374461 0.2846840923
1559193292.08153 45.822235 -266.941508 -4.996528 0.016922 -0.005438 -0.566856 0.823625 0.0000034184 -0.0000002351 -0.0000041198 0.0000038868 0.0000133513 0.0004057798 28.7498631238 4.9182621599 0.0074500683 0.9963253989 -0.0037374496 0.2846840805
1559193292.18153 45.822215 -266.941521 -4.996561 0.016923 -0.005439 -0.566856 0.823625 0.0000034184 -0.0000002351 -0.0000041198 0.0000038868 0.0000133513 0.0004057798 28.7498631211 4.9182621581 0.0074500635 0.9963253970 -0.0037374526 0.2846840704
1559193292.28141 45.822229 -266.941521 -4.996541 0.016923 -0.005438 -0.566856 0.823625 0.0000034184 -0.0000002351 -0.0000041198 0.0000038868 0.0000133513 0.0004057798 28.7498631187 4.9182621566 0.0074500594 0.9963253954 -0.0037374552 0.2846840618
1559193292.38138 45.822226 -266.941517 -4.996547 0.016923 -0.005438 -0.566856 0.823625 0.0000034184 -0.0000002351 -0.0000041198 0.0000038868 0.0000133513 0.0004057798 28.7498631166 4.9182621553 0.0074500558 0.9963253940 -0.0037374575 0.2846840543
1559193292.48131 45.822230 -266.941513 -4.996536 0.016922 -0.005438 -0.566856 0.823625 0.0000034184 -0.0000002351 -0.0000041198 0.0000038868 0.0000133513 0.0004057798 28.7498631149 4.9182621542 0.0074500528 0.9963253927 -0.0037374594 0.2846840479
